region,gas,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
POLAND,PFCs,0.012491344,0.0108584777132046,0.0064272245025443,0.007780885152417101,0.0021251489947963,0.0020237496450565,0.001927162,0.0018359073496634001,0.0017489700821803,0.001667162,0.0015879187941677,0.0015133809544593,0.0014425700067363001,0.0013752996063995,0.0013113927260795001,0.0012506811897756,0.0011930052302868,0.0011322404382492,0.0010725230089724499
POLAND,SF6,0.0019868353223949,0.002380881925947,0.0023392457274280997,0.0024680396528795,0.002765206039822,0.0027106879590255,0.002941529859845,0.0031518583426481,0.0035188837357950998,0.0038941500810791996,0.0053191641594577,0.0056625216962685005,0.0060950122623431,0.0076830503170963,0.0071490487236299,0.0073109001212055,0.0076600284054296,0.0077729266534038,0.0079808859633284
POLAND,HFC134a,1.23692533964,1.46071278216,1.38600126065,1.36021402588,1.3414203194965,1.0636123499079,1.1245658419989,1.1649387357757,1.1016890124733,1.1542166881392,0.95196333065289,0.95032287780602,0.9324014852471,0.89685926120325,0.8456077763705,0.80040470023317,0.75926369209178,0.71339850238796,0.66932874439378
POLAND,HFC23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLAND,HFC32,0.02164141164,0.02811947872,0.03595306255,0.04525674596,0.05168594171,0.05549985141,0.06278051438,0.06868464887,0.07193821864,0.0738080103755,0.063338568382,0.067309066487813,0.082610975906225,0.103646801069,0.10745590348707,0.12529042160667,0.13976741527607,0.15180762001176,0.17080763294344
POLAND,HFC125,0.21796419204,0.26502581184,0.3286704071,0.38990711012,0.42306693182952,0.45587758249165,0.50337717082717,0.5252582435205,0.50030283231984,0.55349798685206,0.47796223000229,0.49710705635214,0.51723578015458,0.50643762781982,0.48561379689298,0.47857932867012,0.47638327850049,0.46636516206071,0.45994895044995
POLAND,HFC143a,0.29807840632,0.34621981672,0.4138606743,0.47758643496,0.51597219185365,0.55188665124083,0.60493217879325,0.626697293436,0.57961933086557,0.63811604027351,0.5542442818839,0.56533877011611,0.56757798829449,0.53886590613262,0.50794939527245,0.48463198276056,0.4790738737304,0.45914319626299,0.44287446325984
POLAND,HFC152a,0.000265438,0.000381652,0.01545631,0.014918728,0.105989259,0.223718228,0.263595122,0.269739994,0.237936244,0.272032838,0.167817017,0.088200592,0.126012577,0.12945501,0.11666767433333,0.0013809,0.0005992,0.0005992,0.0005992
POLAND,HFC227ea,0.004612407,0.005015178,0.007208828,0.007506488,0.009385287,0.011376696,0.014360426,0.016773631,0.01987756,0.022681855,0.02443838,0.024690296,0.02670395,0.027540438,0.027907726507852,0.027227436510758,0.027515071755894,0.027506616341192,0.027372912952305
POLAND,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLAND,HFC4310mee,0.0,0.0,0.0001,0.0002,0.0006,0.001362,0.0016985,0.0009865,0.00025,0.00025,0.0002745,0.0003235,0.000348,0.0003305,0.00034916666666667,0.00036783333333333,0.00037684627419783,0.0003860800572092,0.00039838452072337
PORTUGAL,CO2,82818.82833052032,78562.21342182242,77762.9177361365,75697.4821003346,75526.31015584627,70163.76420295054,68639.01826448964,65494.77888074021,64210.60856803623,63458.82326803113,67912.32679548213,66902.82359320116,71608.94400013621,67537.88509986314,63629.86231419793,57981.267495804605,56428.72014507881,57113.39264993822,53899.205369743344
PORTUGAL,CH4,376.2543651419152,387.45411498688253,381.63432198805924,360.380881038399,350.871445358362,343.72100494740204,343.519936219769,324.9644299706769,310.84241975737484,314.47540714871764,316.46857800378757,322.4733394813052,338.63611139609696,344.3528270911039,351.6436991089974,358.6056381463815,362.86782926801664,365.65221177080673,371.42542504927275
PORTUGAL,N2O,13.226498936963836,12.88610779042819,12.914686427286314,12.668574573958056,12.02362435409588,12.383742126091429,11.521668548004532,11.817459917049383,11.805028542582273,11.861620151707898,12.190199184730751,12.232390600356453,12.547337891709955,12.25091421450692,12.419493051112534,12.227303506875737,11.978479421805899,11.861717071839085,11.613914750910952
PORTUGAL,PFCs,3.0500000000000003e-05,3.13e-05,3.20285e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05,3.2757e-05
PORTUGAL,SF6,0.0019474955715949,0.0021152061178364,0.0021225721338099,0.0020413996545842,0.0021868402961253,0.0022809020690771,0.0017936179408366,0.001954968200523,0.0020061393245888,0.0015461096003664,0.0013022580247793,0.0013264019140929,0.0014696171386732,0.0012929707235043,0.0012915420737193,0.0012551915223278,0.0012608151235236,0.0012380828309051,0.0012202630833003
PORTUGAL,HFC134a,0.4045362893469,0.44851633790157,0.49833992271495,0.54953493194827,0.58732463844998,0.62978037657,0.66215061561385,0.68449870953595,0.70716295067234,0.73376588457131,0.75448207080252,0.77437198197616,0.79503443408356,0.81541697900191,0.83277112685747,0.82416247801052,0.83536471207204,0.84201395642875,0.84509489961918
PORTUGAL,HFC23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PORTUGAL,HFC32,0.0299041348,0.0387660973,0.0487251573,0.0594051026,0.0704605678,0.08231076026,0.09469991849,0.10723465601,0.12048697764,0.13461295416,0.14993960489,0.16454759251,0.17988123814,0.19545601536,0.21149044820834,0.22663777887093,0.2408973311395,0.25604443639933,0.27089576579633
PORTUGAL,HFC125,0.0652687829,0.0832070519,0.107198875,0.133867617,0.157132742,0.173409659,0.194353784,0.214530916,0.237028599,0.256262522,0.278397141,0.29945416,0.324248101,0.342611552,0.36400407484315,0.37256821510684,0.38359067008115,0.3972503761082,0.40833247652988
PORTUGAL,HFC143a,0.0398364636,0.0496604199,0.0651220609,0.0827301319,0.0944963586,0.0977967739,0.1057719094,0.1125354147,0.120776621,0.123859513,0.128900497,0.133795366,0.14212484,0.142533648,0.14575872621334,0.13592687398449,0.12847980675494,0.12379519300658,0.116474015271
PORTUGAL,HFC152a,0.300091204,0.300299081,0.297456529,0.291700817,0.283163038,0.286773459,0.290197916,0.289471833,0.29056242,0.29271188,0.295612823,0.29883977,0.303379014,0.307830711,0.31191897030623,0.31197993200601,0.31717145473834,0.32028503598445,0.32307372454386
PORTUGAL,HFC227ea,0.0026434758,0.0032717803,0.0038589367,0.0043546468,0.0049859864,0.0062484733,0.0069559988,0.0076631996,0.0083708417,0.0090787113,0.0097867136,0.010494752,0.0157206483,0.0198170556,0.0216546264931,0.016714079181493,0.02194024991873,0.022647981358307,0.022979099646709
PORTUGAL,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PORTUGAL,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROMANIA,CO2,118534.06954475572,124510.80465280377,121177.3157641045,122474.17497073225,102688.05436882193,101006.92231128611,106204.2852793688,104644.6313540065,96109.6702266409,95521.23234126602,96544.9831320948,95598.2913550337,99067.89617472324,99916.32031244102,98579.78567923402,93169.8969213788,98939.83242183815,93733.3844859761,88642.41143569598
ROMANIA,CH4,778.7267691736145,802.5187443274796,808.675448198074,818.4725680605388,790.9734448261506,787.4678143551831,747.3472789304932,748.3444114690826,745.7820777329521,767.1386596928097,770.189402646909,790.4903430621799,786.4853407826358,794.9762371440736,800.2581350753308,763.9323087871466,769.5470380410482,769.0787145262665,768.0908226070533
ROMANIA,N2O,35.01735916636831,32.708607642498144,34.84789514470511,36.01975179795188,32.42194961772339,36.82508836773446,39.06792056059864,36.832776849343006,37.32159519724213,38.19438869296531,37.361432356175726,40.0078940617515,41.25760538201381,40.72650665897585,40.086600174774006,40.406822430776046,40.98009106126426,39.11435849448458,39.53217392376631
ROMANIA,PFCs,0.3018596,0.2966788,0.4008285285,0.223353857,0.149099657,0.127280757,0.123224757,0.115134557,0.088353357,0.114217257,0.09555005700000001,0.11039805700000001,0.114272757,0.114570857,0.11129364619438,0.09788358409040501,0.098146132604496,0.098409385575814,0.094114632036292
ROMANIA,SF6,0.0010993580742859,0.0015517254066275,0.001909902398232,0.0022168063442278,0.003012246501781,0.0038938079073593,0.0034257743666271,0.0036198775526155,0.0039991769165327,0.0037866236701836,0.0038155333769319,0.0036743489988246,0.003872081399503,0.0042881025235361,0.0051223338472614,0.0054185408363221,0.0050556490217399,0.0052849006411461,0.005339089572441
ROMANIA,HFC134a,0.13975757076141,0.17661593851511,0.22769173099013,0.34529157728921,0.31026991348737,0.33665810094326,0.35356365410447,0.37701062773094,0.39013018101071,0.41439249908066,0.44635137592559,0.48477511052091,0.53678034287175,0.59359307160671,0.62988021781099,0.67503661401892,0.7064573672935,0.74407879918909,0.78341453281554
ROMANIA,HFC23,2.68414e-05,4.35211e-05,4.31735e-05,3.84704e-05,3.43916e-05,3.07554e-05,2.75124e-05,3.12118e-05,3.01517e-05,3.36886e-05,3.07883e-05,3.69377e-05,4.30844e-05,6.23386e-05,6.3260906306862e-05,7.203530840915e-05,8.16856112122e-05,8.81346149496e-05,9.6425851163846e-05
ROMANIA,HFC32,0.0239336405058,0.03103572345864,0.046857028566912,0.06808796358897,0.070601320235059,0.072618188250012,0.077500785009095,0.08555400322672,0.091978511537481,0.094010922654481,0.10019329645346,0.10766524128878,0.11654093539299,0.11649496809421,0.11712742100023,0.12605486403119,0.14221028071885,0.15078205159373,0.16200026179156
ROMANIA,HFC125,0.032688471115,0.042994980542,0.0632937208336,0.08733556056688,0.091270429892145,0.093993269862926,0.1056158132502,0.1173010675292,0.12916842622875,0.13572262620888,0.14867023748962,0.16500719230989,0.1800814798167,0.178901134198,0.17422798956255,0.17876515866283,0.18744612213049,0.19029445144131,0.19564993873424
ROMANIA,HFC143a,0.009656041,0.013241639,0.018097794,0.020753366437971,0.022334620737133,0.023046559351298,0.030867271702798,0.034958217205035,0.041266384449887,0.04648598721327,0.053765892083646,0.064175650877843,0.071231984073326,0.070187102567051,0.066904130203918,0.064243327613717,0.060334295391102,0.057050026332453,0.053859059657968
ROMANIA,HFC152a,0.0,0.0,0.0,0.0,0.0,3.16e-07,5.6485e-07,1.12397e-06,3.15463e-06,3.97274e-06,3.33225e-06,2.88973e-06,0.02020907685,0.013215201,0.017625396071088,0.023499564851451,0.024596394185268,0.028390125247024,0.03197836830567
ROMANIA,HFC227ea,0.00014528175810508,0.00042478960719982,0.00051004804683983,0.00054368714449784,0.00067228404727295,0.0010394548159093,0.0010882067456638,0.0011045546263806,0.0011153346600616,0.0010867128840585,0.0010309274298556,0.0010822576293628,0.0010567793463947,0.001168740683575,0.0017493902109831,0.0023473328589682,0.0024589237631646,0.0028889847896945,0.003268849649265
ROMANIA,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROMANIA,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLOVAKIA,CO2,44820.4448398898,44801.61130143068,44567.33592609027,44659.49018959936,41548.37149378284,44626.44883336688,42917.879906246,41018.581833044955,41135.554729443385,38998.72449443917,40194.17122199766,41028.1546802816,43296.44634789905,42931.57028212387,42712.513574228826,40250.89502869695,45028.81490889524,43434.61095510728,42790.77488389459
SLOVAKIA,CH4,241.55246044873988,245.89571738694886,248.56038627268066,245.1076136742144,241.75767647761117,234.78742165270233,233.35362496996515,220.20509807129204,217.75419251940954,206.08379243759032,210.32855356374637,213.33287607282915,214.3766882541726,209.1027400889507,209.44880333172517,212.91854927348868,218.16134445699635,211.36359146739383,209.10699526872446
SLOVAKIA,N2O,10.201186560875405,10.912794669275005,10.247994812801375,10.290571317406904,8.982104078594169,9.871393855666664,11.023976712240945,10.456242031025713,11.09474535959659,11.067691331216142,11.726868031799487,11.771985845355188,11.294860940222943,12.094709460889556,11.696237409017808,11.97072012771697,12.304065317847183,12.148373213030421,12.326387074580074
SLOVAKIA,PFCs,0.0069057300000000005,0.00792945,0.01235553,0.00717178,0.005086536,0.005542,0.0056994,0.004659196,0.0042380000000000004,0.003858644,0.004797184,0.0039927999999999995,0.0039905,0.0039951,0.002996325,0.00263519625,0.00234307093168302,0.00208332923625618,0.00177899731500827
SLOVAKIA,SF6,0.001399508,0.001436422,0.001492634,0.001601412,0.001667072,0.00169181,0.00178118,0.00182724,0.00192904,0.00122274943,0.00120409842,0.000507513,0.0006138025,0.0008067349,0.00077454861194305,0.0011663809167682,0.0012014826066382,0.001364479378713,0.0015611229676363
SLOVAKIA,HFC134a,0.110287173984,0.120939199135,0.136253368778,0.14924875789,0.159972320445,0.187144453423,0.179707864802,0.168092753562,0.168686941684,0.182609091149,0.204301057942,0.166919239224,0.184772610443,0.17209495012,0.18750258072746,0.1836594537237,0.19018367419594,0.19621324888793,0.19931619942278
SLOVAKIA,HFC23,0.000114095,0.000107921,0.00012526,0.000124381,5.56975e-05,1.93737e-05,1.07815e-05,3.9479e-05,4.49415e-05,4.96775e-05,7.57025e-05,7.4672e-05,9.04653e-05,9.04025e-05,6.49845e-05,6.1755333333333e-05,5.2185344444444e-05,3.9446292592593e-05,3.0933556790123e-05
SLOVAKIA,HFC32,0.0033339574,0.0048158711,0.0063483422,0.008214833,0.010525528,0.01135062,0.013842887,0.012274443,0.011932999,0.012927614,0.013277418,0.014206046,0.01811206,0.018641371,0.02965664861923,0.032811014151506,0.041543236950957,0.049177192267943,0.055684040150847
SLOVAKIA,HFC125,0.015301075,0.019567337,0.022949778,0.02981576,0.036179638,0.041285119,0.04608397,0.049573618,0.051528899,0.049951333,0.055357538,0.054704339,0.06139067,0.059245205,0.062904526979379,0.059686589457577,0.06439024580674,0.066105259408987,0.067172170218856
SLOVAKIA,HFC143a,0.013943404,0.0177504501,0.0201883275,0.0247072978,0.0298752645,0.0352522901,0.034962704,0.0413797325,0.044051789,0.042212475,0.048742259,0.046942721,0.050126229,0.047875788,0.042128905589483,0.0363097158974,0.03611296426364,0.032192023018187,0.028879728827755
SLOVAKIA,HFC152a,0.002028211,0.001891187,0.001930453,0.00230646,0.002225198,0.002016102,0.00142145,0.001007922,0.000805957,0.000536692,0.000292464,0.000174478,0.00021502,0.00025527,0.0001144761,9.4475466666667e-05,5.4293955555556e-05,5.4293955555556e-05,3.4233240740741e-05
SLOVAKIA,HFC227ea,0.002452261,0.002392378,0.002321599,0.002276619,0.002406358,0.002391615,0.002930616,0.002824488,0.002836433,0.0030402995,0.0036198355,0.004253198875,0.004252563756,0.004150712642,0.0047754306267884,0.0047370269281557,0.0040991452228082,0.0040819560830776,0.0038507979018406
SLOVAKIA,HFC245ca,0.000685955,0.000612525,0.000534463,0.000451791,0.000384532,0.000393609,0.000502641,0.000499228,0.000360787,0.000379583,0.000222335,0.000219893,0.000218794,0.0002177,0.0002166115,0.00021552802199767,0.00021445038188768,0.00021336717585024,0.00021228573446699
SLOVAKIA,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLOVENIA,CO2,20769.589713158734,20670.25808379827,20836.398263135838,21951.14437408207,19751.818601289284,20185.97104426019,19037.583181399044,18417.324411921567,18552.554442540757,16790.693897462803,17177.505106572327,17873.514465779095,18114.35967698296,17975.83443715091,17342.569980332453,16048.285020601561,16655.37128282849,16225.418612016509,15173.387420260986
SLOVENIA,CH4,139.66975633198982,141.18026448027206,137.94052874180025,140.93490782616482,137.7218499816676,133.12292268244738,130.91063445131087,127.80208304634893,123.54919140481437,113.39112435821303,116.89895166888545,115.52164041328969,117.1844059254542,114.11340737473044,114.5185272083316,114.6139656228874,108.91299424060041,103.77865923465407,101.09963126500753
SLOVENIA,N2O,3.48798050300843,3.238708697126918,3.0455687693306213,2.7821884206258685,2.7535526349008337,2.6133282718076067,2.6103431207681056,2.637959605770343,2.628348187578942,2.663219366813162,2.6464233647945523,2.6772683214098216,2.6526990204995076,2.5636342934493506,2.547732302414666,2.5237544704501866,2.490066557997906,2.442478214997347,2.359444448134018
SLOVENIA,PFCs,0.093680995,0.073586725,0.0871600285,0.035935057,0.012727403799999999,0.011906258199999999,0.020089138,0.021587857,0.016765581,0.0203384522,0.016753335,0.0190347244,0.019048081799999998,0.018174108199999997,0.0173254216271752,0.0158493421539778,0.015328209187232301,0.0148242467769864,0.013990521826923799
SLOVENIA,SF6,0.00157601675,0.0015716273729872,0.0015348770448562,0.0016939577526649,0.0015051441,0.00154012815,0.00155632375,0.00139649875,0.00146717,0.00147185065,0.0014977185,0.001493675855,0.00138799605,0.00138673179708,0.0013948866235004,0.0014542988733488,0.0014288311916353,0.0014105772702402,0.0014158074858202
SLOVENIA,HFC134a,0.073888932492,0.084501517908,0.094846548148,0.104227229,0.10818073109644,0.10963474344974,0.11018996170559,0.11019537251765,0.1074218459485,0.10523681637449,0.10199792636353,0.096653382902653,0.0950328914975,0.092967039932,0.091379779219348,0.088127421933402,0.085540315846371,0.083252807817828,0.080637817350654
SLOVENIA,HFC23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLOVENIA,HFC32,0.001551198,0.00192477,0.002296831,0.00273778,0.003187649,0.003752637,0.004391197,0.00532433385625,0.006090617185,0.00756833008,0.0085505023700995,0.0088072103868009,0.0099030349733499,0.0097392517929413,0.0099577494521053,0.011672991551351,0.013533838018011,0.014798700093034,0.016412350306677
SLOVENIA,HFC125,0.00560653059,0.006642233482,0.008167983,0.010061043,0.011615219,0.013182277,0.014758543,0.01803187003625,0.021394978099,0.023655138666,0.026734200397679,0.029557583776066,0.029627373641428,0.027354063258921,0.024525858639019,0.024826571018996,0.024683819248585,0.023793737911806,0.023549697669402
SLOVENIA,HFC143a,0.00313462864,0.00400240064,0.00522553564,0.00686166464,0.00816881164,0.00943593064,0.01057696364,0.0133045533675,0.016068961982,0.017853303132,0.018492116592,0.02131921968,0.020705959,0.018741101,0.016394383755517,0.015905624757765,0.014213520747472,0.012704327329963,0.011474308521444
SLOVENIA,HFC152a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLOVENIA,HFC227ea,9.84505e-05,0.000106706,0.0001220345,0.000102702,0.000131093,0.00015933275,0.0001388535,0.000135675,8.1405e-05,8.643e-05,5.9295e-05,0.000107535,9.29625e-05,0.00014472,6.432e-05,7.3365e-05,6.03e-05,3.216e-05,2.144e-05
SLOVENIA,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLOVENIA,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAIN,CO2,392320.256207434,383100.0749766095,397920.7344625128,367145.03142000444,333314.7982714428,321473.9594785409,329007.31538117863,324516.361470412,296328.9111183134,294580.25202914444,311752.4265142777,305891.3069432128,323964.30108213756,318675.5995407898,302373.662883664,263048.28492114664,282078.1356847906,279784.0276151121,260740.51815051897
SPAIN,CH4,1635.5245628528382,1636.9346316692688,1672.1404339417322,1631.9087422755695,1723.0420354691034,1666.6022266029604,1642.8053330236173,1590.2353582976298,1535.4688929839103,1567.9715148347523,1621.1654442779366,1609.1074247303482,1609.673885901548,1648.5921199719307,1632.506100944435,1649.9613172524535,1653.773712754589,1625.3294161499548,1617.7619281802495
SPAIN,N2O,81.05206759114864,80.05031005114046,82.52454508413632,74.07669598451673,74.16172635171188,76.61230676851514,72.79320026750895,73.73833064543248,75.67182574470297,74.36954373849859,76.2490858916964,77.72781506668512,79.00418442830055,79.58239973258004,77.76876191460491,77.8859687637252,74.71282475864702,72.72045851954815,69.99122442943373
SPAIN,PFCs,0.310904090001,0.26279678849800003,0.333830997499,0.206400042002,0.137410627994,0.161292182003,0.129299301997,0.120245171999,0.066121585999,0.068767448004,0.09173313200000001,0.104851841997,0.104851392,0.101942190467,0.096732004347604,0.077865566894067,0.075687593347367,0.073570592964215,0.06585012250308633
SPAIN,SF6,0.01530972,0.016793862003,0.017706486002,0.018424680002,0.018142464002,0.018734962994,0.018840852008,0.018236933504,0.017938186015,0.017811010002,0.018678365,0.019206379998,0.01895967609,0.019229224502,0.019313640593369,0.020063993484704,0.020227589841114,0.020380379662271,0.020777737130016
SPAIN,HFC134a,2.137981110487,2.526765778503,2.891877565406,3.038264357305,2.841930992301,2.8174161653,2.803268735296,2.836656806459,2.865570635746,2.842008887025,2.003079774738,2.093622914036,1.861796705251,1.493867287793,1.5415523090845,1.32677430662,1.348245132438,1.2997044139863,1.2190884489536
SPAIN,HFC23,0.03684287759,0.052392096584,0.044753975075,0.037094207741,0.030096149408,0.042748760064999995,0.013124460001999998,0.0087106,0.00837281,0.0077399646,0.0070856643,0.0063193783,0.0057040646,0.0051486032,0.0046216684808719,0.00419928769767,0.00379624839467,0.0033534451720033,0.0029307040690471
SPAIN,HFC32,0.38653015,0.45686914700000003,0.524204366,0.556727278,0.517734982,0.5291831149999999,0.5434635449999999,0.6011476459999999,0.62961239,0.5989687229999999,0.424720207,0.406106641,0.39725432,0.313369324136,0.363997239994,0.303051610012,0.343526195972,0.353578486584,0.35010556878067
SPAIN,HFC125,1.08742236,1.457007464,1.804451955,1.972371887,1.794599909,1.803408344,1.812748036,1.853918591,1.872667669,1.858227692,1.019091525,0.925657824,0.709231491,0.485206995,0.43939253780049,0.347468752535,0.364082031567,0.323707043756,0.28514521240784
SPAIN,HFC143a,0.736964289,0.856015779,0.967131995,1.019685419,0.962289973,0.9675804109999999,0.958661738,0.9348663340000001,0.922724526,0.9287138659999999,0.384612018,0.378873642,0.198901193,0.112424879,0.10049016681822,0.069886119985,0.065485389993,0.049838893657333,0.032955135937037
SPAIN,HFC152a,0.167725817,0.103143075,0.014108499999,0.043239000003,0.013194999997,0.012687499997,0.008535647005,0.016050902994,0.012109480002,0.024182966,0.038661003996,0.024341782,0.103813063002,0.073629706,0.093453862204973,0.025112802276297,0.29857504869473,0.3742236753604,0.46781361307887
SPAIN,HFC227ea,0.0090113,0.00998395,0.01329022,0.010375899999999999,0.01049032,0.01201932,0.014350329,0.017707552,0.01983989,0.019012435,0.021093218,0.022291242,0.020862105,0.017022521,0.015299030714624,0.01317771101906,0.010826052048414,0.0098719722374136,0.0080629527450102
SPAIN,HFC245ca,0.144735904,0.1382653,0.125689877,0.099406517,0.062032912,0.055635802,0.046452673,0.040663682,0.01928763,0.019361467,0.019888062,0.019209762,0.017228348,0.015233842,0.013169907468406,0.011534297163,0.009888087592,0.008106169456,0.0064182567851978
SPAIN,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWEDEN,CO2,101045.25980472675,104793.2734458839,104882.10116141652,103129.58941859374,99743.37378512273,112753.16776506222,103874.12737060324,106091.09517410604,104274.48056110312,102286.27898924639,104433.3052802122,106153.70061348303,106891.19013353615,104353.30651267368,106182.08678276144,106112.95366552571,111672.0726120262,107746.26315170102,106809.91755344525
SWEDEN,CH4,344.11483627591576,347.78419698795074,337.7830496092506,330.25218161453023,328.6075679237459,316.3614023542323,316.9370227771205,314.92717287735735,305.619686776428,295.25978278383366,289.3430101821408,289.2371652687815,291.7071740769802,289.88057349232054,286.45124266624475,287.07930771612433,286.33218399521826,286.4180646224989,285.9501564628731
SWEDEN,N2O,20.006559663764826,19.817006365485728,20.09034469318578,19.402947181074698,19.47591720020567,19.83643971379818,19.23116135013511,19.198100924994186,19.10835315274092,19.27995478496801,19.490151056585756,19.63109242707495,19.491513989984973,18.78360256534858,19.192668794080763,19.43097703179659,18.8710354728734,18.549325474692992,18.019924529086737
SWEDEN,PFCs,0.019128605,0.016779165,0.009262325,0.0121540004,0.0074236164,0.01059845,0.011547256,0.0130945206,0.0162535104,0.012011289400000002,0.012729502600000001,0.0149317504,0.014813140800000001,0.01505036,0.01526416544129601,0.01427080510108927,0.014374290565113721,0.014478538559077771,0.01421666293167203
SWEDEN,SF6,0.0073269138456389,0.0056460814302823,0.0068018939107270995,0.0040234302709944,0.0039535019184057,0.0037887444231106,0.0035108347949839,0.0034485498291083995,0.0030558347603191,0.0032315640745658,0.0035629320507541,0.0037849412239596997,0.0032784276316946003,0.0027377873399392,0.0027912147699153,0.0030020322103724,0.0030700758896667,0.0031582829100659,0.0032806389567827
SWEDEN,HFC134a,0.499721795,0.519469481,0.527675146,0.539900903,0.549202888,0.545636807,0.528214832,0.511588819,0.497409612,0.502425561,0.49160224,0.477043337,0.444420348,0.407649113,0.37081890059351,0.3380582685781,0.31764807574548,0.28764772999398,0.2601043314608
SWEDEN,HFC23,0.000246727,0.000236912,0.000223447,0.000207548,0.000184601,0.000152716,0.000133119,0.000129517,0.000123511,0.000111126,9.44988e-05,7.62308e-05,5.35862e-05,2.28807e-05,0.0,0.0,0.0,0.0,0.0
SWEDEN,HFC32,0.00682507,0.006882383,0.006896546,0.00744601,0.007919615,0.008671761,0.0087986,0.00937771,0.009570149,0.010628432,0.012458055,0.014223029,0.015799078,0.018542171,0.021559394641764,0.023636706645645,0.025090811981015,0.027273692308021,0.029178458196773
SWEDEN,HFC125,0.049934384,0.048582826,0.047217273,0.045538915,0.044194041,0.042677416,0.041399093,0.042338776,0.0430296033,0.0462339794,0.05117437869,0.05642942777,0.0587204993,0.06199654848,0.066248610766883,0.069452258123038,0.070587647842733,0.073452400031379,0.075853771820356
SWEDEN,HFC143a,0.04188566,0.041377276,0.041581801,0.040551706,0.040572377,0.039482163,0.038726946,0.039420288,0.040317009,0.042184343,0.045931643139678,0.050141538808616,0.049587041576084,0.04608072065185,0.043333028055601,0.039944730132636,0.036671876887091,0.033535595632171,0.030269784824361
SWEDEN,HFC152a,0.004190951,0.004143233,0.003824211,0.003544814,0.002883226,0.002488508,0.002292462,0.002227624,0.002201955,0.002181106,0.002174026,0.002149201,0.002146179,0.0025917619,0.0030767842454239,0.0030526453272318,0.0025214674363091,0.0025214674363091,0.0023363618332709
SWEDEN,HFC227ea,1.0138e-05,0.000104,9.8e-05,0.000693,3.66252e-05,4.02046e-05,0.000102754,9.84367e-05,0.0001292544,0.0002582284,0.000293615,0.000346619,0.001202655,0.000762489,0.00084124910306468,0.00075114489503,0.000689006042286,0.00078502324661933,0.00087097106870746
SWEDEN,HFC245ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWEDEN,HFC4310mee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27,CO2,4072399.5479115564,4115835.819057167,4113494.7053614557,4056080.0514644277,3799444.3248750176,3957146.8474069475,3848923.873471996,3825312.5550515978,3755146.129662748,3601893.777143747,3675268.00298859,3692218.9649702203,3733057.0246378207,3681254.9621622805,3554947.4229596104,3285458.213219708,3516557.102232867,3420927.381757924,3179284.176531207
